,temp,pressure,humidity,rain_1h,play
284816,266.0,1041.0,67.0,0.0,1.0
284817,266.0,1042.0,73.0,0.0,1.0
284819,265.0,1041.0,73.0,0.0,1.0
284820,265.0,1042.0,72.0,0.0,1.0
284822,265.0,1042.0,72.0,0.0,1.0
284828,264.0,1042.0,72.0,0.0,1.0
284835,268.0,1039.0,58.0,0.0,1.0
284838,266.0,1038.0,73.0,0.0,1.0
284840,264.0,1037.0,78.0,0.0,1.0
284841,264.0,1037.0,85.0,0.0,1.0
284850,268.0,1030.0,92.0,0.0,1.0
284855,270.0,1030.0,73.0,0.0,1.0
284858,270.0,1032.0,79.0,0.0,1.0
284862,267.0,1036.0,67.0,0.0,1.0
284864,266.0,1037.0,67.0,0.0,1.0
284866,265.0,1039.0,67.0,0.0,1.0
284871,261.0,1041.0,78.0,0.0,1.0
284872,260.0,1041.0,84.0,0.0,1.0
284874,258.0,1042.0,84.0,0.0,1.0
284875,258.0,1042.0,84.0,0.0,1.0
284877,259.0,1043.0,84.0,0.0,1.0
284879,263.0,1043.0,78.0,0.0,1.0
284880,264.0,1043.0,67.0,0.0,1.0
284881,265.0,1042.0,67.0,0.0,1.0
284888,265.0,1040.0,67.0,0.0,1.0
284889,265.0,1040.0,67.0,0.0,1.0
284891,265.0,1039.0,85.0,0.0,1.0
284892,265.0,1039.0,79.0,0.0,1.0
284899,264.0,1036.0,85.0,0.0,1.0
284902,264.0,1038.0,73.0,0.0,1.0
284903,265.0,1038.0,73.0,0.0,1.0
284904,265.0,1037.0,73.0,0.0,1.0
284906,266.0,1037.0,67.0,0.0,1.0
284910,263.0,1036.0,67.0,0.0,1.0
284911,263.0,1036.0,67.0,0.0,1.0
284915,257.0,1035.0,92.0,0.0,1.0
284917,257.0,1035.0,84.0,0.0,1.0
284918,257.0,1034.0,84.0,0.0,1.0
284919,256.0,1034.0,91.0,0.0,1.0
284921,257.0,1033.0,91.0,0.0,1.0
284925,261.0,1032.0,92.0,0.0,1.0
284926,262.0,1032.0,85.0,0.0,1.0
284931,268.0,1028.0,68.0,0.0,1.0
284941,268.0,1023.0,85.0,0.0,1.0
284943,269.0,1022.0,92.0,0.0,0.0
284944,270.0,1021.0,86.0,0.0,0.0
284949,271.0,1021.0,92.0,0.0,0.0
284950,271.0,1021.0,92.0,0.0,0.0
284954,272.0,1019.0,86.0,0.0,1.0
284960,271.0,1017.0,74.0,0.0,1.0
284962,271.0,1017.0,79.0,0.0,1.0
284964,270.0,1017.0,73.0,0.0,1.0
284965,270.0,1017.0,68.0,0.0,1.0
284967,270.0,1016.0,73.0,0.0,1.0
284968,270.0,1016.0,73.0,0.0,1.0
284971,269.0,1015.0,79.0,0.0,1.0
284976,271.0,1014.0,79.0,0.0,1.0
284984,273.0,1007.0,92.0,0.0,1.0
284986,274.0,1005.0,93.0,0.0,0.0
284988,274.0,1003.0,93.0,0.0,1.0
284989,274.0,1001.0,93.0,0.0,1.0
284990,274.0,999.0,93.0,5.0,0.0
284994,274.0,991.0,100.0,106.0,0.0
285000,274.0,993.0,74.0,0.0,1.0
285003,276.0,994.0,59.0,0.0,1.0
285004,276.0,995.0,59.0,0.0,1.0
285008,276.0,999.0,59.0,0.0,1.0
285016,274.0,1010.0,69.0,0.0,1.0
285018,273.0,1012.0,69.0,0.0,1.0
285019,273.0,1014.0,69.0,0.0,1.0
285022,272.0,1016.0,74.0,0.0,1.0
285024,271.0,1018.0,79.0,0.0,1.0
285027,274.0,1020.0,64.0,0.0,1.0
285031,276.0,1020.0,47.0,0.0,1.0
285034,275.0,1019.0,55.0,0.0,1.0
285035,275.0,1019.0,64.0,0.0,1.0
285040,274.0,1016.0,100.0,52.0,0.0
285041,275.0,1015.0,93.0,77.0,0.0
285045,277.0,1013.0,93.0,66.0,0.0
285047,277.0,1013.0,93.0,28.0,0.0
285050,277.0,1014.0,93.0,0.0,0.0
285054,278.0,1015.0,86.0,0.0,1.0
285056,279.0,1015.0,75.0,12.0,0.0
285060,278.0,1016.0,80.0,0.0,1.0
285070,275.0,1018.0,86.0,0.0,1.0
285076,275.0,1016.0,86.0,0.0,1.0
285078,277.0,1015.0,86.0,0.0,1.0
285080,279.0,1014.0,81.0,0.0,1.0
285092,278.0,1007.0,86.0,5.0,0.0
285093,278.0,1006.0,86.0,5.0,0.0
285095,278.0,1005.0,93.0,5.0,0.0
285098,277.0,1005.0,93.0,71.0,0.0
285099,276.0,1006.0,93.0,0.0,0.0
285105,277.0,1010.0,69.0,0.0,1.0
285109,277.0,1013.0,64.0,0.0,1.0
285111,275.0,1016.0,80.0,0.0,1.0
285116,273.0,1022.0,86.0,0.0,1.0
285124,272.0,1029.0,86.0,0.0,1.0
285126,274.0,1030.0,80.0,0.0,1.0
285131,277.0,1031.0,48.0,0.0,1.0
285138,273.0,1031.0,80.0,0.0,1.0
285139,273.0,1031.0,80.0,0.0,1.0
285140,273.0,1031.0,69.0,0.0,1.0
285147,273.0,1026.0,64.0,0.0,1.0
285148,273.0,1026.0,69.0,0.0,1.0
285152,273.0,1026.0,93.0,5.0,0.0
285153,274.0,1025.0,93.0,21.0,0.0
285154,274.0,1025.0,93.0,25.0,0.0
285156,275.0,1025.0,93.0,5.0,0.0
285159,275.0,1025.0,93.0,0.0,0.0
285161,275.0,1026.0,100.0,0.0,0.0
285164,276.0,1027.0,93.0,0.0,0.0
285167,276.0,1027.0,93.0,0.0,0.0
285174,277.0,1027.0,93.0,0.0,0.0
285175,277.0,1027.0,93.0,0.0,1.0
285176,277.0,1028.0,86.0,0.0,1.0
285181,278.0,1028.0,80.0,0.0,1.0
285183,281.0,1027.0,75.0,0.0,1.0
285186,282.0,1025.0,66.0,0.0,1.0
285187,281.0,1024.0,61.0,0.0,1.0
285188,281.0,1023.0,70.0,0.0,1.0
285189,280.0,1022.0,70.0,0.0,1.0
285191,278.0,1020.0,80.0,0.0,1.0
285192,278.0,1019.0,75.0,0.0,1.0
285195,279.0,1015.0,65.0,11.0,0.0
285199,277.0,1012.0,86.0,52.0,0.0
285204,279.0,1012.0,93.0,0.0,0.0
285206,280.0,1014.0,87.0,0.0,1.0
285208,281.0,1015.0,75.0,0.0,1.0
285214,281.0,1017.0,87.0,0.0,1.0
285217,281.0,1017.0,93.0,0.0,0.0
285221,282.0,1016.0,93.0,0.0,0.0
285224,282.0,1016.0,93.0,0.0,0.0
285227,283.0,1015.0,93.0,15.0,0.0
285232,283.0,1015.0,100.0,21.0,0.0
285236,283.0,1015.0,93.0,0.0,0.0
285246,283.0,1015.0,87.0,0.0,1.0
285251,282.0,1015.0,87.0,0.0,1.0
285253,280.0,1017.0,87.0,0.0,1.0
285254,280.0,1018.0,75.0,0.0,1.0
285256,278.0,1018.0,80.0,0.0,1.0
285260,277.0,1018.0,80.0,0.0,1.0
285264,278.0,1017.0,75.0,0.0,1.0
285269,281.0,1014.0,61.0,0.0,1.0
285271,280.0,1014.0,65.0,0.0,1.0
285282,277.0,1015.0,86.0,0.0,1.0
285283,276.0,1015.0,93.0,16.0,0.0
285284,276.0,1015.0,93.0,0.0,1.0
285291,279.0,1020.0,30.0,0.0,1.0
285295,278.0,1022.0,24.0,0.0,1.0
285298,274.0,1024.0,34.0,0.0,1.0
285305,269.0,1025.0,79.0,0.0,1.0
285308,269.0,1024.0,85.0,0.0,1.0
285309,268.0,1024.0,85.0,0.0,1.0
285314,278.0,1023.0,48.0,0.0,1.0
285315,278.0,1023.0,60.0,0.0,1.0
285318,276.0,1021.0,80.0,0.0,1.0
285322,276.0,1020.0,93.0,39.0,0.0
285323,276.0,1020.0,93.0,39.0,0.0
285331,277.0,1019.0,93.0,11.0,0.0
285332,277.0,1019.0,93.0,17.0,0.0
285333,277.0,1019.0,93.0,17.0,0.0
285335,278.0,1019.0,93.0,15.0,0.0
285341,278.0,1018.0,93.0,15.0,0.0
285346,279.0,1017.0,93.0,22.0,0.0
285353,280.0,1017.0,93.0,2.0,0.0
285356,280.0,1016.0,93.0,15.0,0.0
285357,280.0,1016.0,93.0,15.0,0.0
285358,280.0,1016.0,93.0,15.0,0.0
285363,282.0,1014.0,93.0,0.0,1.0
285365,283.0,1015.0,87.0,0.0,1.0
285368,283.0,1016.0,93.0,0.0,0.0
285370,283.0,1016.0,93.0,0.0,1.0
285376,282.0,1017.0,93.0,0.0,0.0
285377,282.0,1018.0,100.0,0.0,0.0
285379,282.0,1018.0,93.0,0.0,0.0
285387,282.0,1021.0,93.0,0.0,0.0
285388,282.0,1021.0,93.0,0.0,0.0
285394,283.0,1022.0,87.0,0.0,1.0
285395,283.0,1022.0,87.0,0.0,1.0
285396,283.0,1022.0,93.0,0.0,1.0
285398,283.0,1022.0,87.0,0.0,1.0
285400,283.0,1023.0,93.0,0.0,1.0
285401,283.0,1023.0,93.0,0.0,0.0
285405,282.0,1023.0,93.0,0.0,1.0
285406,282.0,1023.0,93.0,0.0,0.0
285409,282.0,1022.0,93.0,0.0,0.0
285411,282.0,1022.0,93.0,0.0,0.0
285417,282.0,1023.0,93.0,0.0,1.0
285419,283.0,1023.0,81.0,0.0,1.0
285420,283.0,1023.0,81.0,0.0,1.0
285428,281.0,1024.0,75.0,0.0,1.0
285429,281.0,1024.0,81.0,0.0,1.0
285433,280.0,1024.0,81.0,0.0,1.0
285434,280.0,1025.0,81.0,0.0,1.0
285436,279.0,1025.0,81.0,0.0,1.0
285440,280.0,1027.0,81.0,0.0,1.0
285441,280.0,1027.0,81.0,0.0,1.0
285443,281.0,1027.0,75.0,0.0,1.0
285450,275.0,1029.0,93.0,0.0,0.0
285451,274.0,1029.0,86.0,0.0,0.0
285452,274.0,1029.0,93.0,0.0,1.0
285459,271.0,1028.0,92.0,0.0,1.0
285464,279.0,1029.0,48.0,0.0,1.0
285466,281.0,1028.0,33.0,0.0,1.0
285477,275.0,1027.0,47.0,0.0,1.0
285482,274.0,1025.0,59.0,0.0,1.0
285484,274.0,1025.0,59.0,0.0,1.0
285489,279.0,1025.0,45.0,0.0,1.0
285490,279.0,1024.0,42.0,0.0,1.0
285492,280.0,1023.0,26.0,0.0,1.0
285496,276.0,1022.0,41.0,0.0,1.0
285499,274.0,1022.0,64.0,0.0,1.0
285515,281.0,1021.0,26.0,0.0,1.0
285518,280.0,1022.0,28.0,0.0,1.0
285522,274.0,1024.0,44.0,0.0,1.0
285523,273.0,1025.0,47.0,0.0,1.0
285527,271.0,1025.0,58.0,0.0,1.0
285528,271.0,1025.0,58.0,0.0,1.0
285530,270.0,1026.0,68.0,0.0,1.0
285537,276.0,1029.0,47.0,0.0,1.0
285542,276.0,1029.0,38.0,0.0,1.0
285544,274.0,1029.0,43.0,0.0,1.0
285547,272.0,1030.0,46.0,0.0,1.0
285552,270.0,1029.0,58.0,0.0,1.0
285553,269.0,1028.0,63.0,0.0,1.0
285556,269.0,1027.0,63.0,0.0,1.0
285561,277.0,1023.0,38.0,0.0,1.0
285569,278.0,1015.0,45.0,0.0,1.0
285577,276.0,1012.0,86.0,22.0,0.0
285580,276.0,1012.0,93.0,27.0,0.0
285588,279.0,1021.0,81.0,0.0,1.0
285590,279.0,1024.0,52.0,0.0,1.0
285591,279.0,1025.0,56.0,0.0,1.0
285593,276.0,1027.0,74.0,0.0,1.0
285595,273.0,1029.0,80.0,0.0,1.0
285604,272.0,1034.0,92.0,0.0,1.0
285608,279.0,1035.0,70.0,0.0,1.0
285610,282.0,1034.0,57.0,0.0,1.0
285611,282.0,1033.0,53.0,0.0,1.0
285612,283.0,1033.0,49.0,0.0,1.0
285616,280.0,1033.0,52.0,0.0,1.0
285617,280.0,1033.0,52.0,0.0,1.0
285626,279.0,1030.0,65.0,0.0,1.0
285631,280.0,1029.0,87.0,0.0,1.0
285636,283.0,1026.0,76.0,0.0,1.0
285653,280.0,1025.0,75.0,0.0,1.0
285660,283.0,1026.0,57.0,0.0,1.0
285670,280.0,1025.0,93.0,0.0,0.0
285674,280.0,1023.0,93.0,0.0,0.0
285676,280.0,1023.0,87.0,0.0,0.0
285685,282.0,1023.0,81.0,0.0,1.0
285688,282.0,1024.0,76.0,0.0,1.0
285691,281.0,1026.0,87.0,0.0,1.0
285693,281.0,1026.0,87.0,0.0,1.0
285694,281.0,1026.0,81.0,0.0,1.0
285695,280.0,1026.0,81.0,5.0,0.0
285698,280.0,1026.0,87.0,0.0,0.0
285699,280.0,1026.0,87.0,0.0,0.0
285700,280.0,1027.0,87.0,0.0,0.0
285704,280.0,1028.0,81.0,0.0,1.0
285716,281.0,1027.0,75.0,0.0,1.0
285719,281.0,1027.0,75.0,0.0,1.0
285720,281.0,1027.0,70.0,0.0,1.0
285721,280.0,1027.0,70.0,0.0,1.0
285722,280.0,1027.0,75.0,0.0,1.0
285725,280.0,1026.0,70.0,0.0,1.0
285726,280.0,1027.0,70.0,0.0,1.0
285728,280.0,1027.0,70.0,0.0,1.0
285729,280.0,1027.0,70.0,0.0,1.0
285733,281.0,1027.0,70.0,0.0,1.0
285736,281.0,1028.0,70.0,0.0,1.0
285740,280.0,1030.0,81.0,0.0,1.0
285741,280.0,1030.0,81.0,0.0,1.0
285745,279.0,1030.0,81.0,0.0,1.0
285747,279.0,1030.0,81.0,0.0,1.0
285748,279.0,1029.0,81.0,0.0,1.0
285749,279.0,1029.0,81.0,0.0,1.0
285751,279.0,1029.0,81.0,0.0,1.0
285756,281.0,1029.0,61.0,0.0,1.0
285760,282.0,1026.0,57.0,0.0,1.0
285766,275.0,1024.0,91.0,0.0,1.0
285769,273.0,1023.0,93.0,0.0,1.0
285770,272.0,1022.0,95.0,0.0,1.0
285771,272.0,1022.0,92.0,0.0,0.0
285773,272.0,1021.0,92.0,0.0,0.0
285776,279.0,1021.0,75.0,0.0,1.0
285777,282.0,1020.0,61.0,0.0,1.0
285778,285.0,1020.0,50.0,0.0,1.0
285780,290.0,1019.0,34.0,0.0,1.0
285787,284.0,1017.0,47.0,0.0,1.0
285788,283.0,1018.0,54.0,0.0,1.0
285793,279.0,1017.0,75.0,0.0,1.0
285797,277.0,1016.0,81.0,0.0,1.0
285805,291.0,1014.0,42.0,0.0,1.0
285806,291.0,1013.0,45.0,0.0,1.0
285809,287.0,1013.0,58.0,0.0,1.0
285817,278.0,1014.0,86.0,0.0,0.0
285820,277.0,1013.0,93.0,0.0,1.0
285825,285.0,1013.0,66.0,0.0,1.0
285831,288.0,1010.0,54.0,3.0,0.0
285834,282.0,1013.0,76.0,5.0,0.0
285836,281.0,1014.0,81.0,0.0,1.0
285842,279.0,1018.0,70.0,0.0,1.0
285849,280.0,1024.0,60.0,0.0,1.0
285851,282.0,1025.0,42.0,0.0,1.0
285857,282.0,1027.0,42.0,0.0,1.0
285861,278.0,1030.0,60.0,0.0,1.0
285862,277.0,1030.0,69.0,0.0,1.0
285863,276.0,1030.0,74.0,0.0,1.0
285867,274.0,1030.0,80.0,0.0,1.0
285871,277.0,1031.0,80.0,0.0,1.0
285873,281.0,1032.0,61.0,0.0,1.0
285874,282.0,1031.0,57.0,0.0,1.0
285876,284.0,1031.0,50.0,0.0,1.0
285880,285.0,1030.0,50.0,5.0,0.0
285887,283.0,1032.0,66.0,0.0,1.0
285888,283.0,1032.0,66.0,0.0,1.0
285895,283.0,1033.0,76.0,0.0,1.0
285896,283.0,1034.0,81.0,0.0,1.0
285897,284.0,1034.0,76.0,0.0,1.0
285899,284.0,1034.0,76.0,0.0,1.0
285903,286.0,1033.0,66.0,0.0,1.0
285906,284.0,1033.0,76.0,0.0,1.0
285909,283.0,1033.0,81.0,0.0,1.0
285910,283.0,1033.0,81.0,0.0,1.0
285912,282.0,1033.0,81.0,0.0,1.0
285922,286.0,1033.0,62.0,0.0,1.0
285923,287.0,1032.0,50.0,0.0,1.0
285924,288.0,1032.0,47.0,0.0,1.0
285929,287.0,1029.0,51.0,0.0,1.0
285932,283.0,1029.0,62.0,0.0,1.0
285934,281.0,1029.0,70.0,0.0,1.0
285936,279.0,1029.0,86.0,0.0,1.0
285942,277.0,1028.0,93.0,0.0,0.0
285945,285.0,1028.0,66.0,0.0,1.0
285947,288.0,1027.0,58.0,0.0,1.0
285953,289.0,1025.0,48.0,0.0,1.0
285954,287.0,1025.0,58.0,0.0,1.0
285955,285.0,1025.0,50.0,0.0,1.0
285956,283.0,1026.0,66.0,0.0,1.0
285957,282.0,1026.0,66.0,0.0,1.0
285959,280.0,1026.0,70.0,0.0,1.0
285961,278.0,1026.0,81.0,0.0,1.0
285967,279.0,1026.0,87.0,0.0,1.0
285968,283.0,1026.0,76.0,0.0,1.0
285972,291.0,1025.0,39.0,0.0,1.0
285978,287.0,1024.0,50.0,0.0,1.0
285979,286.0,1024.0,50.0,0.0,1.0
285981,281.0,1025.0,66.0,0.0,1.0
285982,280.0,1025.0,70.0,0.0,1.0
285987,277.0,1026.0,93.0,0.0,1.0
285990,277.0,1026.0,93.0,0.0,1.0
285993,279.0,1028.0,93.0,0.0,1.0
285994,282.0,1028.0,81.0,0.0,1.0
285997,287.0,1028.0,54.0,0.0,1.0
286007,277.0,1032.0,81.0,0.0,1.0
286013,273.0,1033.0,100.0,0.0,0.0
286018,283.0,1034.0,42.0,0.0,1.0
286025,287.0,1031.0,28.0,0.0,1.0
286030,279.0,1030.0,65.0,0.0,1.0
286031,279.0,1030.0,65.0,0.0,1.0
286036,278.0,1028.0,93.0,0.0,0.0
286039,279.0,1028.0,93.0,0.0,0.0
286042,282.0,1028.0,81.0,0.0,0.0
286054,282.0,1027.0,66.0,0.0,1.0
286055,281.0,1027.0,76.0,0.0,1.0
286064,281.0,1025.0,93.0,0.0,0.0
286066,284.0,1024.0,71.0,0.0,1.0
286067,287.0,1023.0,58.0,0.0,1.0
286069,290.0,1022.0,45.0,0.0,1.0
286070,291.0,1021.0,34.0,0.0,1.0
286073,291.0,1019.0,27.0,0.0,1.0
286074,290.0,1018.0,29.0,0.0,1.0
286075,288.0,1018.0,31.0,0.0,1.0
286077,286.0,1016.0,41.0,0.0,1.0
286078,286.0,1015.0,47.0,0.0,1.0
286082,281.0,1015.0,66.0,0.0,1.0
286084,281.0,1015.0,65.0,0.0,1.0
286088,281.0,1013.0,65.0,0.0,1.0
286090,281.0,1013.0,65.0,0.0,1.0
286092,281.0,1012.0,70.0,12.0,0.0
286093,281.0,1012.0,75.0,18.0,0.0
286094,281.0,1010.0,81.0,33.0,0.0
286095,281.0,1010.0,81.0,28.0,0.0
286099,281.0,1008.0,75.0,11.0,0.0
286100,280.0,1009.0,70.0,0.0,1.0
286101,280.0,1009.0,70.0,0.0,1.0
286102,280.0,1008.0,70.0,0.0,1.0
286106,279.0,1009.0,75.0,0.0,1.0
286108,279.0,1008.0,70.0,0.0,1.0
286109,279.0,1008.0,70.0,0.0,1.0
286113,280.0,1008.0,70.0,0.0,1.0
286114,281.0,1008.0,70.0,5.0,0.0
286115,281.0,1007.0,70.0,11.0,0.0
286119,282.0,1006.0,61.0,0.0,1.0
286120,282.0,1006.0,57.0,0.0,1.0
286132,279.0,1000.0,81.0,5.0,0.0
286136,279.0,999.0,86.0,8.0,0.0
286145,277.0,1005.0,60.0,11.0,0.0
286146,278.0,1006.0,48.0,0.0,1.0
286148,277.0,1009.0,64.0,0.0,1.0
286156,274.0,1013.0,74.0,0.0,1.0
286161,275.0,1014.0,80.0,0.0,1.0
286174,279.0,1005.0,65.0,5.0,0.0
286180,278.0,1004.0,81.0,1.0,0.0
286193,279.0,1008.0,48.0,0.0,1.0
286194,279.0,1008.0,45.0,0.0,1.0
286196,280.0,1008.0,52.0,0.0,1.0
286197,280.0,1008.0,52.0,0.0,1.0
286204,277.0,1007.0,70.0,0.0,1.0
286205,277.0,1007.0,70.0,0.0,1.0
286207,277.0,1007.0,75.0,0.0,1.0
286209,277.0,1006.0,87.0,0.0,1.0
286216,283.0,1006.0,57.0,0.0,1.0
286220,285.0,1004.0,50.0,5.0,0.0
286226,280.0,1004.0,81.0,0.0,1.0
286231,279.0,1002.0,86.0,13.0,0.0
286241,278.0,1005.0,93.0,91.0,0.0
286247,278.0,1008.0,86.0,0.0,1.0
286250,277.0,1011.0,86.0,0.0,1.0
286257,277.0,1014.0,86.0,0.0,0.0
286268,277.0,1018.0,80.0,0.0,1.0
286273,279.0,1019.0,60.0,0.0,1.0
286275,280.0,1017.0,56.0,0.0,1.0
286276,279.0,1018.0,52.0,0.0,1.0
286278,279.0,1016.0,56.0,0.0,1.0
286290,272.0,1013.0,92.0,0.0,0.0
286291,273.0,1012.0,92.0,0.0,1.0
286299,282.0,1007.0,49.0,0.0,1.0
286301,280.0,1006.0,56.0,0.0,1.0
286303,279.0,1005.0,60.0,0.0,1.0
286305,277.0,1004.0,60.0,0.0,1.0
286308,276.0,1002.0,75.0,5.0,0.0
286309,276.0,1001.0,86.0,5.0,0.0
286313,276.0,998.0,93.0,57.0,0.0
286316,276.0,998.0,80.0,27.0,0.0
286320,277.0,999.0,86.0,22.0,0.0
286323,277.0,1000.0,80.0,0.0,1.0
286324,276.0,1001.0,74.0,0.0,1.0
286325,277.0,1001.0,60.0,0.0,1.0
286330,274.0,1004.0,86.0,0.0,1.0
286333,273.0,1006.0,86.0,0.0,1.0
286335,273.0,1007.0,80.0,0.0,1.0
286336,273.0,1006.0,74.0,0.0,1.0
286340,272.0,1009.0,80.0,0.0,1.0
286346,278.0,1012.0,27.0,0.0,1.0
286350,278.0,1013.0,28.0,0.0,1.0
286351,278.0,1012.0,26.0,0.0,1.0
286355,273.0,1012.0,43.0,0.0,1.0
286357,273.0,1012.0,50.0,0.0,1.0
286362,273.0,1009.0,55.0,0.0,1.0
286364,273.0,1007.0,59.0,0.0,1.0
286372,284.0,1003.0,37.0,0.0,1.0
286382,280.0,1001.0,70.0,0.0,1.0
286383,280.0,1001.0,70.0,0.0,1.0
286386,281.0,1000.0,70.0,0.0,1.0
286387,281.0,999.0,75.0,0.0,1.0
286388,281.0,999.0,70.0,0.0,1.0
286389,282.0,999.0,75.0,0.0,1.0
286391,284.0,998.0,66.0,0.0,1.0
286397,290.0,996.0,45.0,0.0,1.0
286400,289.0,996.0,41.0,0.0,1.0
286402,286.0,997.0,54.0,0.0,1.0
286404,285.0,995.0,58.0,0.0,1.0
286411,282.0,996.0,53.0,0.0,1.0
286412,282.0,996.0,53.0,0.0,1.0
286418,288.0,996.0,58.0,0.0,1.0
286419,287.0,996.0,62.0,11.0,0.0
286426,280.0,1000.0,81.0,11.0,0.0
286427,279.0,1000.0,87.0,0.0,1.0
286432,279.0,1001.0,86.0,0.0,1.0
286435,279.0,1001.0,93.0,5.0,0.0
286438,280.0,1001.0,87.0,2.0,0.0
286442,283.0,1001.0,61.0,0.0,1.0
286443,283.0,1002.0,61.0,0.0,1.0
286444,283.0,1001.0,66.0,0.0,1.0
286446,282.0,1002.0,71.0,0.0,1.0
286447,282.0,1001.0,71.0,0.0,1.0
286449,281.0,1002.0,81.0,0.0,1.0
286452,279.0,1002.0,87.0,5.0,0.0
286456,278.0,1001.0,86.0,0.0,1.0
286462,279.0,1001.0,87.0,0.0,1.0
286466,281.0,1003.0,87.0,37.0,0.0
286472,282.0,1004.0,61.0,0.0,1.0
286478,275.0,1004.0,93.0,0.0,0.0
286479,275.0,1004.0,93.0,0.0,1.0
286480,274.0,1005.0,93.0,0.0,1.0
286487,282.0,1005.0,57.0,0.0,1.0
286493,286.0,1005.0,37.0,0.0,1.0
286509,279.0,1007.0,80.0,0.0,1.0
286512,284.0,1007.0,50.0,0.0,1.0
286515,285.0,1007.0,37.0,0.0,1.0
286523,281.0,1010.0,49.0,0.0,1.0
286524,281.0,1010.0,42.0,0.0,1.0
286532,278.0,1011.0,75.0,0.0,1.0
286533,279.0,1012.0,65.0,0.0,1.0
286535,280.0,1013.0,56.0,0.0,1.0
286536,281.0,1013.0,45.0,0.0,1.0
286547,278.0,1015.0,52.0,0.0,1.0
286548,277.0,1015.0,64.0,0.0,1.0
286551,274.0,1016.0,74.0,0.0,1.0
286555,273.0,1015.0,86.0,0.0,1.0
286558,278.0,1014.0,69.0,0.0,1.0
286560,279.0,1013.0,56.0,0.0,1.0
286561,280.0,1012.0,52.0,0.0,1.0
286563,282.0,1010.0,39.0,0.0,1.0
286566,282.0,1008.0,31.0,0.0,1.0
286570,280.0,1005.0,39.0,0.0,1.0
286571,279.0,1005.0,42.0,0.0,1.0
286572,278.0,1004.0,42.0,0.0,1.0
286574,278.0,1003.0,45.0,0.0,1.0
286576,277.0,1002.0,56.0,0.0,1.0
286581,278.0,1000.0,56.0,0.0,1.0
286583,282.0,1000.0,45.0,0.0,1.0
286591,285.0,996.0,32.0,0.0,1.0
286594,284.0,996.0,32.0,0.0,1.0
286596,282.0,996.0,32.0,0.0,1.0
286608,287.0,995.0,35.0,0.0,1.0
286611,290.0,994.0,31.0,0.0,1.0
286614,289.0,994.0,31.0,0.0,1.0
286620,283.0,993.0,53.0,0.0,1.0
286623,282.0,993.0,61.0,0.0,1.0
286624,281.0,993.0,75.0,0.0,1.0
286625,280.0,993.0,81.0,0.0,1.0
286631,287.0,994.0,50.0,0.0,1.0
286634,289.0,994.0,41.0,0.0,1.0
286638,288.0,995.0,51.0,0.0,1.0
286639,288.0,995.0,44.0,12.0,0.0
286640,287.0,996.0,47.0,0.0,1.0
286642,285.0,997.0,58.0,0.0,1.0
286646,280.0,998.0,70.0,0.0,1.0
286650,279.0,1000.0,81.0,0.0,1.0
286651,278.0,999.0,86.0,0.0,1.0
286654,283.0,1000.0,66.0,0.0,1.0
286661,288.0,1001.0,35.0,0.0,1.0
286663,286.0,1000.0,41.0,3.0,0.0
286669,281.0,1001.0,70.0,0.0,1.0
286672,281.0,1001.0,75.0,0.0,1.0
286673,281.0,1001.0,70.0,0.0,1.0
286675,280.0,1002.0,81.0,71.0,0.0
286678,282.0,1004.0,87.0,5.0,0.0
286681,285.0,1004.0,43.0,13.0,0.0
286685,286.0,1006.0,47.0,0.0,1.0
286691,280.0,1006.0,65.0,0.0,1.0
286692,279.0,1006.0,65.0,0.0,1.0
286701,280.0,1006.0,75.0,0.0,1.0
286702,282.0,1005.0,66.0,0.0,1.0
286706,286.0,1004.0,50.0,3.0,0.0
286707,287.0,1004.0,43.0,0.0,1.0
286710,287.0,1003.0,32.0,0.0,1.0
286711,286.0,1002.0,35.0,0.0,1.0
286713,284.0,1002.0,50.0,0.0,1.0
286716,281.0,1002.0,61.0,0.0,1.0
286720,280.0,1000.0,70.0,0.0,1.0
286722,279.0,999.0,65.0,0.0,1.0
286724,280.0,999.0,65.0,0.0,1.0
286730,290.0,997.0,36.0,0.0,1.0
286731,290.0,997.0,39.0,0.0,1.0
286732,290.0,996.0,36.0,0.0,1.0
286734,288.0,997.0,44.0,0.0,1.0
286735,286.0,996.0,54.0,0.0,1.0
286739,283.0,997.0,87.0,69.0,0.0
286742,282.0,997.0,93.0,107.0,0.0
286743,282.0,997.0,93.0,109.0,0.0
286747,281.0,998.0,87.0,15.0,0.0
286748,281.0,999.0,81.0,0.0,1.0
286753,285.0,1003.0,62.0,0.0,1.0
286755,287.0,1003.0,54.0,0.0,1.0
286757,288.0,1004.0,51.0,0.0,1.0
286767,284.0,1004.0,54.0,0.0,1.0
286773,285.0,1005.0,54.0,0.0,1.0
286776,291.0,1006.0,39.0,0.0,1.0
286777,292.0,1006.0,39.0,0.0,1.0
286780,292.0,1008.0,32.0,0.0,1.0
286781,291.0,1008.0,34.0,5.0,0.0
286783,290.0,1009.0,39.0,0.0,1.0
286784,290.0,1009.0,41.0,0.0,1.0
286793,285.0,1013.0,62.0,0.0,1.0
286794,285.0,1014.0,62.0,0.0,1.0
286795,285.0,1014.0,62.0,5.0,0.0
286798,288.0,1015.0,54.0,0.0,1.0
286799,289.0,1015.0,55.0,0.0,1.0
286800,291.0,1015.0,45.0,0.0,1.0
